schema,schema_version,id,entity_type,source_local_id,parent_id,order,path,resource_id,edition_id,source_locator,source_sha256,target_sha256,language,locale,translation_state,rights_component_id,status,timestamp,workflow,supersedes
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e003,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e004,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e005,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e006,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e007,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e008,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e009,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e010,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e011,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e012,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e013,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e014,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e015,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e016,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e017,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e018,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e019,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-concept-constrained-extremum,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-concept-geodesic,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-concept-great-circle,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-concept-hypersurface,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-concept-normal-tangent-decomposition,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-concept-regular-level-set,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-concept-tangent-space,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-concept-tangent-vector-field,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-concept-tangential-acceleration,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-course-d50,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-edition-brenner-current-20260821,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-qa-unit01-lecture-translation,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-qa-unit01-media-closure,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-qa-unit01-pdf-reproducibility,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-qa-unit01-pdf-structural,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-qa-unit01-pdf-visual,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-qa-unit01-solution-translation,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-qa-unit01-worksheet-translation,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-resource-brenner-dg2023,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-l01-s01-covers-hypersurface,relation,,,2,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-l01-s01-covers-regular-level-set,relation,,,1,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-l01-s01-covers-tangent-space,relation,,,3,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-l01-s02-covers-constrained-extremum,relation,,,2,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-l01-s02-covers-tangent-vector-field,relation,,,1,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-l01-s03-covers-normal-tangent-decomposition,relation,,,1,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-l01-s03-covers-tangential-acceleration,relation,,,2,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-l01-s04-covers-geodesic,relation,,,1,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-l01-s04-covers-great-circle,relation,,,2,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e001-precedes-e002,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e001-solution-solves-e001,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e002-precedes-e003,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e003-precedes-e004,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e004-precedes-e005,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e005-precedes-e006,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e006-precedes-e007,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e007-precedes-e008,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e008-precedes-e009,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e009-precedes-e010,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e010-precedes-e011,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e011-precedes-e012,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e012-precedes-e013,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e013-precedes-e014,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e014-precedes-e015,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e015-precedes-e016,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e016-precedes-e017,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e017-precedes-e018,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e018-precedes-e019,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-resource-brenner-dg2023,resource,pageid:142521,o011-course-d50,,,,,https://de.wikiversity.org/wiki/Kurs:Differentialgeometrie_(Osnabr%C3%BCck_2023),,,,,,o011-rights-brenner-text,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rights-brenner-text,rights,CC-BY-SA-4.0,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rights-media-01,rights,File:2019-07-Helix.jpg,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rights-media-02,rights,File:3d-function-6.svg,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rights-media-03,rights,File:Great circle passing through two points.svg,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rights-media-04,rights,File:Planned flight map of the Oiseau Blanc.svg,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-term-0001,term,Differentialgeometrie,,,,,,,,,Indonesian,id-ID,translated,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-term-0002,term,Mannigfaltigkeit,,,,,,,,,Indonesian,id-ID,translated,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-term-0003,term,differenzierbare Mannigfaltigkeit,,,,,,,,,Indonesian,id-ID,translated,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-term-0004,term,glatte Mannigfaltigkeit,,,,,,,,,Indonesian,id-ID,translated,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-term-0005,term,Hyperfläche,,,,,,,,,Indonesian,id-ID,translated,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-term-0006,term,Tangentialraum,,,,,,,,,Indonesian,id-ID,translated,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-term-0007,term,Kotangentialraum,,,,,,,,,Indonesian,id-ID,translated,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-term-0008,term,Faser,,,,,,,,,Indonesian,id-ID,translated,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-term-0009,term,Differentialform,,,,,,,,,Indonesian,id-ID,translated,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-term-0010,term,äußere Ableitung,,,,,,,,,Indonesian,id-ID,translated,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-term-0011,term,Zusammenhang,,,,,,,,,Indonesian,id-ID,translated,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-term-0012,term,Levi-Civita-Zusammenhang,,,,,,,,,Indonesian,id-ID,translated,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-term-0013,term,geodätische Kurve,,,,,,,,,Indonesian,id-ID,translated,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-term-0014,term,Schnittkrümmung,,,,,,,,,Indonesian,id-ID,translated,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-term-0015,term,Satz von Stokes,,,,,,,,,Indonesian,id-ID,translated,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-term-0016,term,Partition der Eins,,,,,,,,,Indonesian,id-ID,translated,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-term-0017,term,Weingartenabbildung,,,,,,,,,Indonesian,id-ID,translated,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-term-0018,term,Normalenfeld,,,,,,,,,Indonesian,id-ID,translated,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
